1390/09/01,399018156.84
1390/09/02,397958026.79
1390/09/03,397662877.02
1390/09/04,397487282.88
1390/09/05,395659343.38
1390/09/06,395602436.88
1390/09/07,397544096.37
1390/09/08,396406773.59
1390/09/09,393610285.51
1390/09/10,393170936.64
1390/09/11,393012896.72
1390/09/12,393493628.65
1390/09/13,397691856.50
1390/09/14,397400064.54
1390/09/15,397255868.46
1390/09/16,394880112.97
1390/09/17,396065161.16
1390/09/18,395873939.65
1390/09/19,395421770.51
1390/09/20,393932631.55
1390/09/21,393541679.68
1390/09/22,393655955.42
1390/09/23,395214205.30
1390/09/24,396485021.82
1390/09/25,396387256.73
1390/09/26,395615252.06
1390/09/27,397864083.87
1390/09/28,398690764.63
1390/09/29,320996.28
1390/09/30,411625881.02
1390/10/01,406862966.77
1390/10/02,406800629.50
1390/10/03,404424457.03
1390/10/04,399648330.13
1390/10/05,397590304.83
1390/10/06,398990745.69
1390/10/07,399083967.06
1390/10/08,400664291.31
1390/10/09,400614957.79
1390/10/10,399249774.74
1390/10/11,403647519.55
1390/10/12,401108109.81
1390/10/13,411502806.63
1390/10/14,407697349.98
1390/10/15,405712631.62
1390/10/16,405655157.33
1390/10/17,406084860.66
1390/10/18,403558347.83
1390/10/19,404336127.42
1390/10/20,404370145.44
1390/10/21,405226350.32
1390/10/22,407230733.93
1390/10/23,407245592.07
1390/10/24,407232639.13
1390/10/25,406182546.96
1390/10/26,408211958.43
1390/10/27,410831884.02
1390/10/28,410714668.52
1390/10/29,415049867.49
1390/10/30,414992767.92
1390/11/01,411130625.19
1390/11/02,411123399.67
1390/11/03,408184146.47
1390/11/04,408165802.27
1390/11/05,406063483.65
1390/11/06,407777128.26
1390/11/07,407692480.16
1390/11/08,406984917.37
1390/11/09,407916515.10
1390/11/10,409078041.29
1390/11/11,412434819.46
1390/11/12,411433795.42
1390/11/13,411163275.81
1390/11/14,411265461.23
1390/11/15,412095344.64
1390/11/16,412181119.43
1390/11/17,411975049.32
1390/11/18,416512595.98
1390/11/19,414931905.54
1390/11/20,414332484.98
1390/11/21,414748182.92
1390/11/22,414731866.37
1390/11/23,414457627.41
1390/11/24,417413733.36
1390/11/25,417167930.13
1390/11/26,417200071.57
1390/11/27,419492929.99
1390/11/28,419451333.80
1390/11/29,419648621.44
1390/11/30,423196802.50
1390/12/01,418611795.96
1390/12/02,418759604.22
1390/12/03,418115921.40
1390/12/04,418237662.22
1390/12/05,418280546.72
1390/12/06,416772870.00
1390/12/07,417991018.73
1390/12/08,418082580.98
1390/12/09,418889694.16
1390/12/10,415544607.09
1390/12/11,419227119.39
1390/12/12,419253442.17
1390/12/13,418248450.86
1390/12/14,416232657.14
1390/12/15,414944047.62
1390/12/16,418446864.15
1390/12/17,421652764.80
1390/12/18,420408109.05
1390/12/19,420571183.68
1390/12/20,421471793.32
1390/12/21,423906030.68
1390/12/22,422494746.89
1390/12/23,423139804.47
1390/12/24,424606271.50
1390/12/25,422941957.46
1390/12/26,423119131.11
1390/12/27,421918234.72
1390/12/28,431236163.91
1390/12/29,430828626.54
1391/01/01,431137208.98
1391/01/02,431414146.37
1391/01/03,431740742.90
1391/01/04,431659808.58
1391/01/05,428200614.51
1391/01/06,431569166.58
1391/01/07,433070636.56
1391/01/08,441070209.39
1391/01/09,440673783.29
1391/01/10,437714645.85
1391/01/11,437642601.46
1391/01/12,437877772.28
1391/01/13,437826998.43
1391/01/14,438077679.25
1391/01/15,436800469.16
1391/01/16,438870716.69
1391/01/17,439426264.16
1391/01/18,439325280.24
1391/01/19,437648205.44
1391/01/20,436538808.35
1391/01/21,437732594.85
1391/01/22,436264346.40
1391/01/23,434431311.79
1391/01/24,435455634.00
1391/01/25,435455810.10
1391/01/26,434535145.05
1391/01/27,435358812.67
1391/01/28,437753508.36
1391/01/29,439147838.57
1391/01/30,441635092.51
1391/01/31,446236860.42
1391/02/01,448993807.74
1391/02/02,445134541.38
1391/02/03,441467704.25
1391/02/04,442358929.40
1391/02/05,443125913.26
1391/02/06,443143533.14
1391/02/07,443806248.20
1391/02/08,443776647.98
1391/02/09,444115514.75
1391/02/10,443092910.24
1391/02/11,517967817.52
1391/02/12,444924595.11
1391/02/13,444344682.41
1391/02/14,446809320.11
1391/02/15,446790830.43
1391/02/16,446548976.16
1391/02/17,450768475.83
1391/02/18,450662445.74
1391/02/19,447618051.28
1391/02/20,454672029.14
1391/02/21,456154677.50
1391/02/22,456151818.39
1391/02/23,451621245.33
1391/02/24,451872728.93
1391/02/25,454775903.11
1391/02/26,454795119.34
1391/02/27,453744114.63
1391/02/28,454089130.09
1391/02/29,454071589.92
1391/02/30,454459020.41
1391/02/31,462562153.66
1391/03/01,460873918.13
1391/03/02,459268097.91
1391/03/03,459323947.95
1391/03/04,461733607.35
1391/03/05,461704286.60
1391/03/06,460752386.49
1391/03/07,460512039.32
1391/03/08,459741562.37
1391/03/09,457800573.09
1391/03/10,457016673.03
1391/03/11,457995689.66
1391/03/12,457984498.26
1391/03/13,457742029.87
1391/03/14,457783788.94
1391/03/15,457794164.00
1391/03/16,455850775.94
1391/03/17,461193377.09
1391/03/18,454338888.06
1391/03/19,454304754.51
1391/03/20,452995852.84
1391/03/21,453040691.64
1391/03/22,456577196.06
1391/03/23,456247988.39
1391/03/24,455991310.95
1391/03/25,455660285.06
1391/03/26,455653278.06
1391/03/27,456959145.45
1391/03/28,457523007.03
1391/03/29,457651730.31
1391/03/30,459451280.70
1391/03/31,468997325.72
1391/04/01,466408221.22
1391/04/02,466434923.92
1391/04/03,462155306.86
1391/04/04,458151670.58
1391/04/05,457783843.33
1391/04/06,456928012.41
1391/04/07,458228048.05
1391/04/08,457796140.07
1391/04/09,457770971.14
1391/04/10,456607659.08
1391/04/11,458065855.23
1391/04/12,459501719.73
1391/04/13,458513779.97
1391/04/14,458168313.97
1391/04/15,458298632.50
1391/04/16,458223835.96
1391/04/17,459616756.45
1391/04/18,459444459.90
1391/04/19,458682525.30
1391/04/20,462150131.10
1391/04/21,459319478.14
1391/04/22,461592922.20
1391/04/23,461550643.13
1391/04/24,462893319.64
1391/04/25,462989774.55
1391/04/26,464281348.31
1391/04/27,462397311.19
1391/04/28,463078892.15
1391/04/29,463578764.40
1391/04/30,463534551.90
1391/04/31,467381317.50
1391/05/01,465203961.56
1391/05/02,465564190.62
1391/05/03,465540715.06
1391/05/04,465839781.89
1391/05/05,465424472.53
1391/05/06,465407728.53
1391/05/07,465559620.58
1391/05/08,465868114.62
1391/05/09,466036468.56
1391/05/10,464900499.52
1391/05/11,465676838.49
1391/05/12,464112078.66
1391/05/13,464037155.54
1391/05/14,463569731.82
1391/05/15,461593938.94
1391/05/16,467354357.78
1391/05/17,470861108.78
1391/05/18,469353310.02
1391/05/19,469047348.22
1391/05/20,468962729.27
1391/05/21,465916664.27
1391/05/22,467196010.53
1391/05/23,467191107.92
1391/05/24,467553060.64
1391/05/25,467394812.70
1391/05/26,469169402.54
1391/05/27,469164712.66
1391/05/28,473307826.71
1391/05/29,473307882.19
1391/05/30,473468177.13
1391/05/31,477800738.12
1391/06/01,476759570.59
1391/06/02,476534461.32
1391/06/03,476567099.32
1391/06/04,474474751.13
1391/06/05,475182141.81
1391/06/06,473550427.52
1391/06/07,474602369.08
1391/06/08,475515669.95
1391/06/09,476300192.45
1391/06/10,476250920.58
1391/06/11,476701193.17
1391/06/12,470176793.90
1391/06/13,471816073.97
1391/06/14,472449406.62
1391/06/15,470494408.57
1391/06/16,472018700.95
1391/06/17,472051230.48
1391/06/18,471867451.08
1391/06/19,477320838.47
1391/06/20,479038523.96
1391/06/21,480540697.30
1391/06/22,480963862.28
1391/06/23,478512598.23
1391/06/24,478592785.69
1391/06/25,477967202.81
1391/06/26,480736212.14
1391/06/27,482843470.25
1391/06/28,483705989.84
1391/06/29,486659485.97
1391/06/30,497799522.43
1391/06/31,497866095.46
1391/07/01,488355157.85
1391/07/02,487061759.33
1391/07/03,486277035.27
1391/07/04,486665603.23
1391/07/05,486139560.07
1391/07/06,487702757.83
1391/07/07,487677962.65
1391/07/08,488016015.42
1391/07/09,487823471.15
1391/07/10,487962039.63
1391/07/11,489587075.78
1391/07/12,488842185.19
1391/07/13,488587514.58
1391/07/14,488616304.18
1391/07/15,484205802.85
1391/07/16,483501442.39
1391/07/17,484039921.53
1391/07/18,483539491.66
1391/07/19,488530008.93
1391/07/20,491654123.75
1391/07/21,491648466.47
1391/07/22,489644122.28
1391/07/23,487445638.13
1391/07/24,488303448.36
1391/07/25,487195351.41
1391/07/26,487861308.83
1391/07/27,487979232.25
1391/07/28,487956166.51
1391/07/29,488735664.95
1391/07/30,497000468.43
1391/08/01,496280748.38
1391/08/02,495640807.39
1391/08/03,494656299.79
1391/08/04,493026632.50
1391/08/05,492992283.75
1391/08/06,492778734.84
1391/08/07,493099125.48
1391/08/08,504687737.78
1391/08/09,505929319.43
1391/08/10,503419187.81
1391/08/11,504665616.07
1391/08/12,504821213.06
1391/08/13,505028506.39
1391/08/14,503768586.65
1391/08/15,505328862.96
1391/08/16,505796139.25
1391/08/17,504925042.74
1391/08/18,503377121.61
1391/08/19,503542363.64
1391/08/20,502748795.43
1391/08/21,501177991.52
1391/08/22,501548255.65
1391/08/23,502714179.89
1391/08/24,503757375.13
1391/08/25,503169794.72
1391/08/26,503277703.03
1391/08/27,503150187.79
1391/08/28,503124359.99
1391/08/29,504128791.83
1391/08/30,508682364.29
1391/09/01,508018052.35
1391/09/02,515719891.92
1391/09/03,515794237.09
1391/09/04,515853744.12
1391/09/05,515739442.94
1391/09/06,513815336.38
1391/09/07,513282559.37
1391/09/08,513996270.05
1391/09/09,522203653.57
1391/09/10,528539052.53
1391/09/11,519898123.11
1391/09/12,515481194.23
1391/09/13,513101360.73
1391/09/14,513145928.74
1391/09/15,511628103.27
1391/09/16,515467314.02
1391/09/17,520919818.67
1391/09/18,515933615.11
1391/09/19,515207782.94
1391/09/20,511231159.75
1391/09/21,514971727.09
1391/09/22,514721652.96
1391/09/23,514472881.67
1391/09/24,515020082.24
1391/09/25,513880037.17
1391/09/26,515587512.98
1391/09/27,515072751.42
1391/09/28,517371729.99
1391/09/29,520481516.81
1391/09/30,530029359.50
1391/10/01,533464511.84
1391/10/02,521034661.76
1391/10/03,517761921.41
1391/10/04,516929405.93
1391/10/05,511249226.76
1391/10/06,510281379.24
1391/10/07,510436393.80
1391/10/08,511035169.66
1391/10/09,512802503.36
1391/10/10,512568000.75
1391/10/11,509112324.97
1391/10/12,506825966.14
1391/10/13,508777974.78
1391/10/14,515212567.85
1391/10/15,509590106.78
1391/10/16,508562782.59
1391/10/17,506803055.45
1391/10/18,511469551.84
1391/10/19,510892756.71
1391/10/20,509865014.82
1391/10/21,512738029.37
1391/10/22,513535585.99
1391/10/23,513580412.47
1391/10/24,512278991.83
1391/10/25,516002073.38
1391/10/26,518015307.92
1391/10/27,517337403.63
1391/10/28,518708795.10
1391/10/29,519510570.70
1391/10/30,522677484.34
1391/11/01,523464992.67
1391/11/02,517637106.28
1391/11/03,519279761.63
1391/11/04,519472510.14
1391/11/05,518750460.03
1391/11/06,519957147.82
1391/11/07,517731068.33
1391/11/08,517016843.31
1391/11/09,524790650.76
1391/11/10,526527023.84
1391/11/11,522282570.48
1391/11/12,525912847.61
1391/11/13,527321156.25
1391/11/14,537824440.85
1391/11/15,525423243.10
1391/11/16,527270534.54
1391/11/17,525151153.33
1391/11/18,525012575.14
1391/11/19,529285628.56
1391/11/20,530524883.67
1391/11/21,525292298.50
1391/11/22,526776064.45
1391/11/23,527070655.19
1391/11/24,525907482.76
1391/11/25,522178630.07
1391/11/26,524676744.53
1391/11/27,525916324.34
1391/11/28,530922046.57
1391/11/29,518731494.52
1391/11/30,540900706.83
1391/12/01,524593682.64
1391/12/02,518461727.02
1391/12/03,521992484.65
1391/12/04,523212225.09
1391/12/05,519636744.98
1391/12/06,520517107.25
1391/12/07,520211727.08
1391/12/08,518389509.97
1391/12/09,521443990.38
1391/12/10,521443550.39
1391/12/11,523938679.53
1391/12/12,519704112.56
1391/12/13,519049267.73
1391/12/14,517721449.01
1391/12/15,517460881.31
1391/12/16,516023403.67
1391/12/17,519211026.69
1391/12/18,520190201.09
1391/12/19,515244155.87
1391/12/20,512595784.23
1391/12/21,514294492.01
1391/12/22,514433956.46
1391/12/23,516858982.78
1391/12/24,519103256.77
1391/12/25,520406802.78
1391/12/26,519422653.74
1391/12/27,518810774.15
1391/12/28,518766056.22
1391/12/29,526569935.62
1391/12/30,520474389.47
1392/01/01,528819688.60
1392/01/02,528788830.74
1392/01/03,529638900.52
1392/01/04,527749601.30
1392/01/05,524237292.32
1392/01/06,526018621.19
1392/01/07,527675195.23
1392/01/08,529221725.28
1392/01/09,529681436.35
1392/01/10,526209714.44
1392/01/11,528416740.88
1392/01/12,529246546.00
1392/01/13,529552629.61
1392/01/14,528565195.20
1392/01/15,529419161.20
1392/01/16,530072104.69
1392/01/17,529367206.38
1392/01/18,533010521.13
1392/01/19,532892102.94
1392/01/20,535931328.78
1392/01/21,537156188.24
1392/01/22,543133459.49
1392/01/23,544235009.84
1392/01/24,543555544.65
1392/01/25,545222442.51
1392/01/26,536912005.94
1392/01/27,537778239.95
1392/01/28,537260156.08
1392/01/29,539129955.31
1392/01/30,540233375.66
1392/01/31,545355382.89
1392/02/01,542278286.78
1392/02/02,536513331.54
1392/02/03,535675237.87
1392/02/04,535694921.17
1392/02/05,539173462.62
1392/02/06,540417332.64
1392/02/07,537192580.74
1392/02/08,536635324.01
1392/02/09,534666336.92
1392/02/10,533545028.21
1392/02/11,530957019.49
1392/02/12,535180666.32
1392/02/13,536367278.83
1392/02/14,532461163.93
1392/02/15,533607818.91
1392/02/16,530692374.37
1392/02/17,531820186.69
1392/02/18,532122569.45
1392/02/19,535333854.54
1392/02/20,536462591.01
1392/02/21,533876966.12
1392/02/22,533578398.34
1392/02/23,532640817.47
1392/02/24,530824517.38
1392/02/25,528873213.81
1392/02/26,531227590.73
1392/02/27,532342704.06
1392/02/28,531548507.45
1392/02/29,535814741.64
1392/02/30,537247981.35
1392/02/31,547042043.99
1392/03/01,536758682.72
1392/03/02,537953094.85
1392/03/03,539658689.80
1392/03/04,536047479.74
1392/03/05,534088169.65
1392/03/06,532303519.64
1392/03/07,533961554.21
1392/03/08,532929198.47
1392/03/09,536699183.18
1392/03/10,538002591.98
1392/03/11,531585350.36
1392/03/12,531536040.31
1392/03/13,529335493.71
1392/03/14,531424122.28
1392/03/15,531628679.35
1392/03/16,530884818.80
1392/03/17,531953685.74
1392/03/18,536002703.11
1392/03/19,536738750.84
1392/03/20,534588500.01
1392/03/21,538961388.03
1392/03/22,538498477.65
1392/03/23,535964292.79
1392/03/24,537423028.57
1392/03/25,533174970.17
1392/03/26,538307899.67
1392/03/27,537463992.45
1392/03/28,538344006.85
1392/03/29,544466055.74
1392/03/30,551879478.13
1392/03/31,552707974.97
1392/04/01,544256665.94
1392/04/02,543223359.61
1392/04/03,545037984.76
1392/04/04,541370520.00
1392/04/05,539722008.18
1392/04/06,540365690.23
1392/04/07,541699743.04
1392/04/08,541586342.81
1392/04/09,540387426.90
1392/04/10,536272180.43
1392/04/11,534662628.66
1392/04/12,535338215.07
1392/04/13,537754724.44
1392/04/14,538901557.81
1392/04/15,530692240.25
1392/04/16,532533537.51
1392/04/17,531173246.16
1392/04/18,527000261.73
1392/04/19,526643307.84
1392/04/20,528094385.57
1392/04/21,529329135.30
1392/04/22,529734593.25
1392/04/23,532112035.51
1392/04/24,531141468.69
1392/04/25,532311375.68
1392/04/26,532383089.84
1392/04/27,536113622.33
1392/04/28,537278354.71
1392/04/29,532476131.98
1392/04/30,536796313.02
1392/04/31,544365040.06
1392/05/01,540442461.44
1392/05/02,537820788.68
1392/05/03,537487673.46
1392/05/04,538873113.99
1392/05/05,534790880.26
1392/05/06,533948703.50
1392/05/07,535264764.71
1392/05/08,537035271.01
1392/05/09,533448734.58
1392/05/10,533652623.00
1392/05/11,534921002.69
1392/05/12,531959506.42
1392/05/13,530622443.47
1392/05/14,529388048.82
1392/05/15,527575166.45
1392/05/16,527331009.58
1392/05/17,529880702.65
1392/05/18,531172622.90
1392/05/19,531138125.22
1392/05/20,527843216.90
1392/05/21,527753873.29
1392/05/22,531625436.88
1392/05/23,531520949.46
1392/05/24,531452416.13
1392/05/25,532638124.06
1392/05/26,530097013.26
1392/05/27,531028202.60
1392/05/28,532754957.67
1392/05/29,538231605.87
1392/05/30,542616176.89
1392/05/31,551367370.65
1392/06/01,556320417.32
1392/06/02,545029990.95
1392/06/03,543333050.03
1392/06/04,540614641.31
1392/06/05,540609494.03
1392/06/06,542165693.97
1392/06/07,543756925.37
1392/06/08,545039879.27
1392/06/09,542163379.71
1392/06/10,543076162.70
1392/06/11,545023702.72
1392/06/12,545496013.61
1392/06/13,544421884.11
1392/06/14,544686487.35
1392/06/15,545926672.90
1392/06/16,539660639.78
1392/06/17,539917344.35
1392/06/18,540596905.48
1392/06/19,540820587.93
1392/06/20,538478797.73
1392/06/21,543776642.10
1392/06/22,544851650.09
1392/06/23,540038583.38
1392/06/24,544509139.13
1392/06/25,545491045.56
1392/06/26,543392121.80
1392/06/27,543804447.19
1392/06/28,547109089.62
1392/06/29,548250255.52
1392/06/30,551705671.52
1392/06/31,566202713.72
1392/07/01,556305785.73
1392/07/02,551309439.84
1392/07/03,550934332.44
1392/07/04,547370823.77
1392/07/05,548288876.34
1392/07/06,541287598.89
1392/07/07,539335797.51
1392/07/08,537342680.92
1392/07/09,537122974.23
1392/07/10,535793426.55
1392/07/11,536824026.70
1392/07/12,537651737.35
1392/07/13,535827963.35
1392/07/14,536112936.71
1392/07/15,532692329.65
1392/07/16,533131952.33
1392/07/17,533400749.61
1392/07/18,534980821.86
1392/07/19,535993616.54
1392/07/20,531973918.18
1392/07/21,533436282.64
1392/07/22,538946351.76
1392/07/23,543515104.32
1392/07/24,544658011.11
1392/07/25,543073318.80
1392/07/26,544102169.52
1392/07/27,540944047.01
1392/07/28,542324592.03
1392/07/29,544136454.79
1392/07/30,558508145.77
1392/08/01,551497257.34
1392/08/02,553446792.99
1392/08/03,553974012.99
1392/08/04,547267356.90
1392/08/05,547583821.81
1392/08/06,545345393.37
1392/08/07,542483143.23
1392/08/08,543297364.61
1392/08/09,544871055.20
1392/08/10,545902717.94
1392/08/11,543348926.33
1392/08/12,543058686.10
1392/08/13,543391937.37
1392/08/14,542194246.94
1392/08/15,539719924.79
1392/08/16,542022487.32
1392/08/17,543060147.78
1392/08/18,541678616.16
1392/08/19,539588704.99
1392/08/20,538336064.44
1392/08/21,544670886.48
1392/08/22,545580479.46
1392/08/23,545514812.68
1392/08/24,545298947.10
1392/08/25,538927172.29
1392/08/26,539533340.79
1392/08/27,543010186.99
1392/08/28,543868903.43
1392/08/29,547418241.04
1392/08/30,556860372.35
1392/09/01,560773312.23
1392/09/02,542011191.01
1392/09/03,543683408.59
1392/09/04,542977833.90
1392/09/05,538960417.52
1392/09/06,539590212.84
1392/09/07,538143955.12
1392/09/08,538146607.31
1392/09/09,534418545.33
1392/09/10,531553115.13
1392/09/11,533306526.11
1392/09/12,527859405.12
1392/09/13,532925929.40
1392/09/14,537082075.23
1392/09/15,537849106.39
1392/09/16,534676285.62
1392/09/17,535504129.76
1392/09/18,533724494.50
1392/09/19,532893052.69
1392/09/20,529889645.87
1392/09/21,530939074.80
1392/09/22,531601882.03
1392/09/23,535888514.80
1392/09/24,536331909.31
1392/09/25,539774529.45
1392/09/26,542376442.48
1392/09/27,547312914.40
1392/09/28,556307623.04
1392/09/29,552600229.31
1392/09/30,576444867.89
1392/10/01,560083865.60
1392/10/02,561467216.41
1392/10/03,557072990.11
1392/10/04,556095436.66
1392/10/05,556956111.94
1392/10/06,558031478.56
1392/10/07,559857399.49
1392/10/08,561068711.60
1392/10/09,559046706.38
1392/10/10,560650823.95
1392/10/11,557162114.59
1392/10/12,558525367.99
1392/10/13,558777509.72
1392/10/14,558425924.13
1392/10/15,558694640.29
1392/10/16,560379964.64
1392/10/17,561372893.92
1392/10/18,557755130.84
1392/10/19,557382869.49
1392/10/20,558553290.26
1392/10/21,562083224.49
1392/10/22,569312514.16
1392/10/23,569968492.91
1392/10/24,568961162.11
1392/10/25,570272484.28
1392/10/26,573348588.83
1392/10/27,574552531.70
1392/10/28,573479086.95
1392/10/29,575154322.40
1392/10/30,593059983.60
1392/11/01,584125395.15
1392/11/02,583887758.66
1392/11/03,584199297.88
1392/11/04,585365232.21
1392/11/05,582409438.53
1392/11/06,587347383.34
1392/11/07,589927373.14
1392/11/08,590816553.39
1392/11/09,589479979.29
1392/11/10,590523218.62
1392/11/11,591778588.22
1392/11/12,592933525.10
1392/11/13,594680972.93
1392/11/14,595352087.57
1392/11/15,593685016.03
1392/11/16,597010273.25
1392/11/17,599640125.91
1392/11/18,601111116.52
1392/11/19,601230650.60
1392/11/20,602998479.47
1392/11/21,606860263.97
1392/11/22,608609591.89
1392/11/23,609527596.95
1392/11/24,617182592.74
1392/11/25,618856564.12
1392/11/26,616865849.37
1392/11/27,623471641.56
1392/11/28,621890174.08
1392/11/29,623904405.71
1392/11/30,647188409.37
1392/12/01,635202522.87
1392/12/02,637351522.07
